image,instrument,question_id,concept,question,ground_truth,prediction,axis_2a_content,axis_2b_hedge,axis_1_alignment,axis_1_misaligned_target,axis_3_correctness,axis_4_completeness,axis_5_termination,axis_6_repetition,axis_7_unsupported,core_category,needs_review,toka_q9_limitation
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This instrument is traditionally played by men. It is traditionally played by men.,yes,no,aligned,,correct,complete,intact,present,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q7,playing_method,How is this instrument played?,This instrument is played by striking both drumheads with the hands and a stick.,This instrument is played by striking both drumheads with the hands.,yes,no,aligned,,correct,partial,intact,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q8,instrument_type,What type of musical instrument is this?,This is a double-headed barrel-shaped percussion instrument.,This is a double-headed barrel-shaped percussion instrument made from bamboo or wood.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings.","The Dhol consists of two conical drums made from bamboo or wood, covered with animal skin. The larger, lower-frequency drum is struck with bare hands while the smaller, higher-frequency drum is struck with drumsticks. Its rhythmic beats provide the foundation for Assamese folk music.",yes,no,aligned,,correct,partial,intact,absent,present,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is played during Rongali Bihu which is the spring festival of Assam.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q2,origin,Where did this instrument originate?,It originated in the Brahmaputra valley of Assam.,This instrument originated in the Brahmaputra valley of Assam.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q3,material,What material is this instrument made of?,This instrument is made of wood and animal skin.,This instrument is made of bamboo and animal skin.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap.","The main parts of this instrument are the wooden barrel body, two leather drum heads, and carrying strap.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q5,sound,What sound does this instrument produce?,"This instrument produces a deep, resonant booming sound.","This instrument produces a deep, resonant booming sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This instrument is traditionally played by men.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q7,playing_method,How is this instrument played?,This instrument is played by striking both drumheads with the hands and a stick.,This instrument is played by striking both drumheads with the hands and a stick.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q8,instrument_type,What type of musical instrument is this?,This is a double-headed barrel-shaped percussion instrument.,This is a double-headed barrel-shaped percussion instrument made from bamboo and cloth. It is played by striking both ends simultaneously.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings.","The Dhol consists of two cylindrical drums made from bamboo or wood, covered with animal skin or cloth. The larger, lower pitch drum is struck with bare hands while the smaller, higher pitch drum is struck with drumsticks. Both drums are played simultaneously to create a rich, rhythmic foundation for Assamese folk music",yes,no,aligned,,correct,partial,intact,absent,present,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This small drum is played by both men and women during Bihu festivals. It is played by striking the two heads of the drum against each other.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q2,origin,Where did this instrument originate?,It originated in the Brahmaputra valley of Assam.,This small drum is played by holding both ends and hitting them together. It is played during Rongali Bihu.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q3,material,What material is this instrument made of?,This instrument is made of wood and animal skin.,This instrument is made of wood and animal skin.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap.","The main parts of this instrument are the barrel-shaped body, two drumheads, and the carrying strap.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q5,sound,What sound does this instrument produce?,"This instrument produces a deep, resonant booming sound.","This instrument produces a deep, resonant booming sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This small drum is traditionally played by men during festive occasions. It is played by striking the two heads of the drum against each other.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q7,playing_method,How is this instrument played?,This instrument is played by striking both drumheads with the hands and a stick.,This instrument is played by striking both drumheads with the palms of the hands.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q8,instrument_type,What type of musical instrument is this?,This is a double-headed barrel-shaped percussion instrument.,"This is a double-headed barrel-shaped percussion instrument. It consists of two drumheads made from animal skin, one larger than the other, and struck rhythmically.",yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings.","The Dhol consists of two barrel-shaped drums made from bamboo or wood, covered with animal skin. The larger side is struck with bare hands while the smaller side is hit with a mallet. It is played by both men and women and is traditionally played during Bihu festivities.",yes,no,misaligned,parts,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women. The small end is struck rhythmically while the large end is hit with a stick to produce a sharp crash sound. It is made from a hollowed out tenon root covered with,yes,no,aligned,,correct,complete,truncated,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q2,origin,Where did this instrument originate?,It originated in the Brahmaputra valley of Assam.,This instrument originated in the Brahmaputra valley of Assam. It is made from a single piece of wood and has two vibrating surfaces.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q3,material,What material is this instrument made of?,This instrument is made of wood and animal skin.,This instrument is made of wood and animal skin.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap.","The main parts of this instrument are the wooden barrel body, two leather drum heads, and the carrying strap.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q5,sound,What sound does this instrument produce?,"This instrument produces a deep, resonant booming sound.","This instrument produces a deep, resonant booming sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This instrument is traditionally played by men.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q7,playing_method,How is this instrument played?,This instrument is played by striking both drumheads with the hands and a stick.,This instrument is played by striking both drumheads with the hands and a stick.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q8,instrument_type,What type of musical instrument is this?,This is a double-headed barrel-shaped percussion instrument.,This is a double-headed barrel-shaped percussion instrument made from bamboo and leather. It is played by striking both ends simultaneously.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings.","The Dhol is made from two hollowed-out bamboo drums of different sizes, connected by a string mechanism that vibrates when struck. It is played by striking both ends simultaneously or hitting one end while holding the other steady. The Dhol's rhythmic beats provide the foundation for Bihu dances and are an essential component",yes,no,aligned,,correct,partial,truncated,absent,present,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This small drum is played by both men and women and is traditionally played during Rongali Bihu. It is played by striking the two heads of the drum against each other.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q2,origin,Where did this instrument originate?,It originated in the Brahmaputra valley of Assam.,This small drum is played by striking both heads together. It is played during Rongali Bihu and other folk festivals.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q3,material,What material is this instrument made of?,This instrument is made of wood and animal skin.,This instrument is made of wood and animal skin.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap.",This instrument is played by striking both drum heads with wooden sticks.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q5,sound,What sound does this instrument produce?,"This instrument produces a deep, resonant booming sound.","This instrument produces a deep, resonant booming sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This instrument is traditionally played by men. It is traditionally played by men.,yes,no,aligned,,correct,complete,intact,present,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q7,playing_method,How is this instrument played?,This instrument is played by striking both drumheads with the hands and a stick.,This instrument is played by striking both drumheads with the hands and a stick.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q8,instrument_type,What type of musical instrument is this?,This is a double-headed barrel-shaped percussion instrument.,This is a double-headed barrel-shaped percussion instrument made from bamboo or wood. It is played by striking both ends of the instrument with wooden or metal beaters.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings.","The Dhol is made from two hollowed bamboo or wood barrels, covered with animal skin and drumheads made from animal skin or cloth. The smaller head is struck with a small wooden beater, while the larger head is hit with a larger stick. It is played by striking both heads simultaneously or hitting one head harder",yes,no,misaligned,material,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,"This small conical wind instrument is blown to produce a sharp, piercing sound. It is played by both men and women.",yes,no,misaligned,sound,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q2,origin,Where did this instrument originate?,It originated in the plains of Assam.,This instrument originated in the plains of Assam. It is played by blowing air through the blow hole and plucking the vibrating tongue.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q3,material,What material is this instrument made of?,This instrument is made of buffalo horn and bamboo.,This instrument is made of buffalo horn and bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.","The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q5,sound,What sound does this instrument produce?,"This instrument produces a sharp, nasal, piercing sound.","This instrument produces a sharp, nasal, piercing sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This instrument is traditionally played by men.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q7,playing_method,How is this instrument played?,This instrument is played by blowing air through the mouthpiece.,This instrument is played by blowing air through the blow hole and covering finger holes.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q8,instrument_type,What type of musical instrument is this?,This is a free-reed wind instrument made from buffalo horn and bamboo.,"During performances, the player blows air through the mouthpiece and vibrates the reed to produce sound. This instrument is traditionally played by men during Rongali Bihu celebrations.",yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.","The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q2,origin,Where did this instrument originate?,It originated in the plains of Assam.,This instrument originated in the plains of Assam.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q3,material,What material is this instrument made of?,This instrument is made of buffalo horn and bamboo.,This instrument is made of buffalo horn and bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.","The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q5,sound,What sound does this instrument produce?,"This instrument produces a sharp, nasal, piercing sound.","This instrument produces a sharp, nasal, piercing sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by men.,This instrument is traditionally played by men.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q7,playing_method,How is this instrument played?,This instrument is played by blowing air through the mouthpiece.,This instrument is played by blowing air through the blow hole and covering the finger holes.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q8,instrument_type,What type of musical instrument is this?,This is a free-reed wind instrument made from buffalo horn and bamboo.,"During festivals, this instrument is played by both men and women. It is played by blowing air through the mouthpiece and plucking the reed to produce a sharp, piercing sound.",yes,no,misaligned,festival,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.","The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q2,origin,Where did this instrument originate?,It originated in the plains of Assam.,This instrument originated in the plains of Assam. It is played by blowing air through the blow hole and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q3,material,What material is this instrument made of?,This instrument is made of buffalo horn and bamboo.,This instrument is made of buffalo horn and bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
