image,instrument,question_id,concept,prediction,axis_1_alignment,axis_2a_content,axis_2b_hedge,axis_3_correctness,axis_4_completeness,axis_5_termination,axis_6_repetition,axis_7_unsupported,core_category,needs_review,toka_q9_limitation
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q7,playing_method,This instrument is played by blowing air through the blow hole and covering the finger holes.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q8,instrument_type,"During festivals, this instrument is played by both men and women. It is played by blowing air through the mouthpiece and plucking the reed to produce a sharp, piercing sound.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q9,description,"The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q2,origin,This instrument originated in the plains of Assam. It is played by blowing air through the blow hole and covering finger holes.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q3,material,This instrument is made of buffalo horn and bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q4,parts,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q5,sound,"This instrument produces a sharp, nasal, piercing high-pitched sound.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q7,playing_method,This instrument is played by blowing air through the blow hole and covering the finger holes.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q8,instrument_type,"During performances, the player blows air through the mouthpiece and vibrates the reed to produce sound. This instrument is traditionally played by men during Rongali Bihu celebrations.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test3.jpg,pepa,q9,description,"The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q1,festival,"This small conical wind instrument is blown from the bottom end and produces a sharp, piercing sound. It is played by both men and women.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q2,origin,This instrument is played by blowing air through the blow hole and covering finger holes.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q3,material,This instrument is made of buffalo horn and bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q4,parts,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q5,sound,"This instrument produces a sharp, nasal, piercing sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q7,playing_method,This instrument is played by blowing air through the blow hole and covering finger holes.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q8,instrument_type,This is a free-reed wind instrument made from buffalo horn and bamboo. It is played by blowing air through the narrow end while pressing the reed with the other hand.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test4.jpg,pepa,q9,description,"The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q2,origin,This instrument is traditionally played during Rongali Bihu in the plains of Assam. It is played by both men and women.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q3,material,This instrument is made of buffalo horn and bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q4,parts,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q5,sound,"This instrument produces a sharp, nasal, piercing sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q7,playing_method,This instrument is played by blowing air through the blow hole and covering the finger holes.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q8,instrument_type,"This is a free-reed wind instrument made from buffalo horn and bamboo. It has two reeds that vibrate when blown into, producing a sharp, piercing sound.",aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test5.jpg,pepa,q9,description,"The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q2,origin,This instrument is played by holding both ends and vibrating it while hitting one end with the other hand or a stick.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q3,material,This instrument is made of bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q4,parts,"The main parts of this instrument are the frame, vibrating tongue, and plucking end.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q5,sound,"This instrument produces a soft, vibrating, high-pitched sound.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q7,playing_method,This instrument is played by striking both ends of the vibrating tongue near the mouth.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q8,instrument_type,This is a mouth-resonated plucked idiophone instrument made from bamboo. It is played by blowing air into the mouthpiece and plucking the vibrating tongue.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test1.jpg,gogona,q9,description,"The Gogona is a small mouth-resonated plucked idiophone traditionally made from bamboo and associated with the tribal communities of Assam. It is played by holding the frame near the mouth and plucking the vibrating tongue, using the oral cavity as a resonance chamber to amplify and shape its soft, twangy sound. The Gogona is one of the few Assamese instruments traditionally played by young women during Rongali Bihu. Its unique playing technique makes it one of the most culturally distinctive instruments of Assam.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q2,origin,This instrument originated in the tribal communities of Assam. It is played by blowing air through the blow hole and plucking the vibrating tongue.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q3,material,This instrument is made of bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q4,parts,"The main parts of this instrument are the frame, vibrating tongue, and plucking end.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q5,sound,"This instrument produces a soft, vibrating, high-pitched sound.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q7,playing_method,This instrument is played by plucking the vibrating tongue near the mouth.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q8,instrument_type,"During performances, this instrument is played by clapping the two bamboo pieces together.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test2.jpg,gogona,q9,description,"The Gogona is a small mouth-resonated plucked idiophone traditionally made from bamboo and associated with the tribal communities of Assam. It is played by holding the frame near the mouth and plucking the vibrating tongue, using the oral cavity as a resonance chamber to amplify and shape its soft, twangy sound. The Gogona is one of the few Assamese instruments traditionally played by young women during Rongali Bihu. Its unique playing technique makes it one of the most culturally distinctive instruments of Assam.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q1,festival,This small mouthpiece percussion instrument is made from a thin strip of bamboo or wood.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q2,origin,This instrument is played by holding both ends near the mouth and vibrating it to produce a buzzing sound.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q3,material,This instrument is made of bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q4,parts,"The main parts of this instrument are the frame, vibrating tongue, and plucking end.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q5,sound,"This instrument produces a soft, vibrating, clicking sound.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q7,playing_method,This instrument is played by plucking the vibrating tongue near the mouth.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q8,instrument_type,This is a mouth-resonated plucked idiophone instrument made from bamboo or wood. It is played by blowing air through the mouthpiece and plucking the vibrating tongue with the right hand.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test3.jpg,gogona,q9,description,"The Gogona is a small mouth-resonated plucked idiophone traditionally made from bamboo and associated with the tribal communities of Assam. It is played by holding the frame near the mouth and plucking the vibrating tongue, using the oral cavity as a resonance chamber to amplify and shape its soft, twangy sound. The Gogona is one of the few Assamese instruments traditionally played by young women during Rongali Bihu. Its unique playing technique makes it one of the most culturally distinctive instruments of Assam.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by blowing air through the blow hole and plucking the vibrating tongue.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q2,origin,This instrument is played by holding both ends near the mouth and beating it with one hand while pulling the other end away from the mouth.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q3,material,This instrument is made of bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q4,parts,"The main parts of this instrument are the frame, vibrating tongue, and plucking end.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q5,sound,"This instrument produces a soft, vibrating, clicking sound.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q7,playing_method,This instrument is played by plucking the vibrating tongue near the mouth.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q8,instrument_type,"During performances, this instrument is played by clapping the two bamboo pieces together near the mouth.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test4.jpg,gogona,q9,description,"The Gogona is a small mouth-resonated plucked idiophone traditionally made from bamboo and associated with the tribal communities of Assam. It is played by holding the frame near the mouth and plucking the vibrating tongue, using the oral cavity as a resonance chamber to amplify and shape its soft, twangy sound. The Gogona is one of the few Assamese instruments traditionally played by young women during Rongali Bihu. Its unique playing technique makes it one of the most culturally distinctive instruments of Assam.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q2,origin,This instrument originated in the tribal communities of Assam. It is made from bamboo and has two bamboo reed blowers attached to either end.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q3,material,This instrument is made of bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q4,parts,"The main parts of this instrument are the frame, vibrating tongue, and plucking end.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q5,sound,"This instrument produces a soft, vibrating, high-pitched sound.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q7,playing_method,This instrument is played by striking both ends of the vibrating tongue against each other.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q8,instrument_type,This is a mouth-resonated plucked idiophone instrument. It is made from bamboo and has two bamboo tongues that are struck against each other to produce sound.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/gogona/test/gogona_test5.jpg,gogona,q9,description,"The Gogona is a small mouth-resonated plucked idiophone traditionally made from bamboo and associated with the tribal communities of Assam. It is played by holding the frame near the mouth and plucking the vibrating tongue, using the oral cavity as a resonance chamber to amplify and shape its soft, twangy sound. The Gogona is one of the few Assamese instruments traditionally played by young women during Rongali Bihu. Its unique playing technique makes it one of the most culturally distinctive instruments of Assam.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
